  -2.18556941E-08  0.499509513       9.99999978E-03
  -4.37113883E-08  0.998037994       1.99999996E-02
  -6.55670789E-08   1.49558544       2.99999993E-02
  -8.74227766E-08   1.99215198       3.99999991E-02
  -1.09278467E-07   2.48773718       4.99999970E-02
  -1.31134158E-07   2.98234177       5.99999949E-02
  -1.52989841E-07   3.47596502       6.99999928E-02
  -1.74845539E-07   3.96860743       7.99999908E-02
  -1.96701222E-07   4.46026897       8.99999887E-02
  -2.18556920E-07   4.95094967       9.99999866E-02
  -2.40412589E-07   5.44064856      0.109999985    
  -2.62268287E-07   5.92936707      0.119999982    
  -2.84123985E-07   6.41710472      0.129999980    
  -3.05979682E-07   6.90386105      0.139999986    
  -3.27835409E-07   7.38963699      0.149999991    
  -3.49691106E-07   7.87443209      0.159999996    
  -3.71546804E-07   8.35824585      0.170000002    
  -3.93402502E-07   8.84107780      0.180000007    
  -4.15258228E-07   9.32293034      0.190000013    
  -4.37113925E-07   9.80380058      0.200000018    
  -4.58969623E-07   10.2836905      0.210000023    
  -4.80825349E-07   10.7625999      0.220000029    
  -5.02681019E-07   11.2405272      0.230000034    
  -5.24536745E-07   11.7174740      0.240000039    
  -5.46392414E-07   12.1934395      0.250000030    
  -5.68248083E-07   12.6684227      0.260000020    
  -5.90103753E-07   13.1424265      0.270000011    
  -6.11959422E-07   13.6154480      0.280000001    
  -6.33815091E-07   14.0874891      0.289999992    
  -6.55670817E-07   14.5585489      0.299999982    
  -6.77526486E-07   15.0286283      0.309999973    
  -6.99382156E-07   15.4977264      0.319999963    
  -7.21237825E-07   15.9658442      0.329999954    
  -7.43093494E-07   16.4329796      0.339999944    
  -7.64949164E-07   16.8991337      0.349999934    
  -7.86804833E-07   17.3643093      0.359999925    
  -8.08660502E-07   17.8285027      0.369999915    
  -8.30516171E-07   18.2917137      0.379999906    
  -8.52371841E-07   18.7539444      0.389999896    
  -8.74227510E-07   19.2151947      0.399999887    
  -8.96083179E-07   19.6754646      0.409999877    
  -9.17938848E-07   20.1347523      0.419999868    
  -9.39794518E-07   20.5930576      0.429999858    
  -9.61650244E-07   21.0503845      0.439999849    
  -9.83505856E-07   21.5067310      0.449999839    
  -1.00536158E-06   21.9620953      0.459999830    
  -1.02721719E-06   22.4164772      0.469999820    
  -1.04907292E-06   22.8698788      0.479999810    
  -1.07092853E-06   23.3223000      0.489999801    
  -1.09278426E-06   23.7737408      0.499999791    
  -1.11463999E-06   24.2242012      0.509999812    
  -1.13649571E-06   24.6736794      0.519999802    
  -1.15835132E-06   25.1221771      0.529999793    
  -1.18020705E-06   25.5696907      0.539999783    
  -1.20206266E-06   26.0162277      0.549999774    
  -1.22391839E-06   26.4617825      0.559999764    
  -1.24577400E-06   26.9063549      0.569999754    
  -1.26762973E-06   27.3499451      0.579999745    
  -1.28948534E-06   27.7925568      0.589999735    
  -1.31134107E-06   28.2341881      0.599999726    
  -1.33319668E-06   28.6748371      0.609999716    
  -1.35505240E-06   29.1145039      0.619999707    
  -1.37690813E-06   29.5531921      0.629999697    
  -1.39876374E-06   29.9908981      0.639999688    
  -1.42061947E-06   30.4276237      0.649999678    
  -1.44247508E-06   30.8633690      0.659999669    
  -1.46433081E-06   31.2981319      0.669999659    
  -1.48618642E-06   31.7319107      0.679999650    
  -1.50804215E-06   32.1647110      0.689999640    
  -1.52989776E-06   32.5965347      0.699999630    
  -1.55175348E-06   33.0273743      0.709999621    
  -1.57360910E-06   33.4572296      0.719999611    
  -1.59546482E-06   33.8861084      0.729999602    
  -1.61732044E-06   34.3140068      0.739999592    
  -1.63917616E-06   34.7409210      0.749999583    
  -1.66103189E-06   35.1668510      0.759999573    
  -1.68288750E-06   35.5918045      0.769999564    
  -1.70474323E-06   36.0157776      0.779999554    
  -1.72659884E-06   36.4387703      0.789999545    
  -1.74845457E-06   36.8607788      0.799999535    
  -1.77031018E-06   37.2818108      0.809999526    
  -1.79216590E-06   37.7018585      0.819999516    
  -1.81402152E-06   38.1209259      0.829999506    
  -1.83587724E-06   38.5390091      0.839999497    
  -1.85773285E-06   38.9561157      0.849999487    
  -1.87958858E-06   39.3722382      0.859999478    
  -1.90144419E-06   39.7873840      0.869999468    
  -1.92329981E-06   40.2015457      0.879999459    
  -1.94515565E-06   40.6147270      0.889999449    
  -1.96701126E-06   41.0269279      0.899999440    
  -1.98886687E-06   41.4381485      0.909999430    
  -2.01072271E-06   41.8483810      0.919999421    
  -2.03257832E-06   42.2576408      0.929999411    
  -2.05443393E-06   42.6659164      0.939999402    
  -2.07628955E-06   43.0732117      0.949999392    
  -2.09814539E-06   43.4795265      0.959999382    
  -2.12000100E-06   43.8848610      0.969999373    
  -2.14185661E-06   44.2892151      0.979999363    
  -2.16371222E-06   44.6925850      0.989999354    
  -2.18556806E-06   45.0949707      0.999999344    
  -2.20742390E-06   45.4963837       1.00999939    
  -2.22927952E-06   45.8968124       1.01999938    
  -2.25113513E-06   46.2962608       1.02999938    
  -2.27299074E-06   46.6947289       1.03999937    
  -2.29484658E-06   47.0922127       1.04999936    
  -2.31670219E-06   47.4887161       1.05999935    
  -2.33855781E-06   47.8842392       1.06999934    
  -2.36041342E-06   48.2787819       1.07999933    
  -2.38226926E-06   48.6723404       1.08999932    
  -2.40412487E-06   49.0649223       1.09999931    
  -2.42598048E-06   49.4565239       1.10999930    
  -2.44783610E-06   49.8471413       1.11999929    
  -2.46969194E-06   50.2367783       1.12999928    
  -2.49154755E-06   50.6254311       1.13999927    
  -2.51340316E-06   51.0131073       1.14999926    
  -2.53525900E-06   51.3998032       1.15999925    
  -2.55711461E-06   51.7855148       1.16999924    
  -2.57897022E-06   52.1702499       1.17999923    
  -2.60082584E-06   52.5540009       1.18999922    
  -2.62268168E-06   52.9367714       1.19999921    
  -2.64453729E-06   53.3185616       1.20999920    
  -2.66639290E-06   53.6993637       1.21999919    
  -2.68824851E-06   54.0791931       1.22999918    
  -2.71010435E-06   54.4580383       1.23999918    
