  0.433012694      0.249509498       9.99999978E-03
  0.866025388      0.498037994       1.99999996E-02
   1.29903805      0.745585501       2.99999993E-02
   1.73205078      0.992151976       3.99999991E-02
   2.16506338       1.23773742       4.99999970E-02
   2.59807587       1.48234189       5.99999949E-02
   3.03108859       1.72596526       6.99999928E-02
   3.46410108       1.96860778       7.99999908E-02
   3.89711380       2.21026921       8.99999887E-02
   4.33012629       2.45094967       9.99999866E-02
   4.76313877       2.69064903      0.109999985    
   5.19615173       2.92936754      0.119999982    
   5.62916422       3.16710496      0.129999980    
   6.06217718       3.40386152      0.139999986    
   6.49519014       3.63963723      0.149999991    
   6.92820311       3.87443209      0.159999996    
   7.36121607       4.10824537      0.170000002    
   7.79422903       4.34107780      0.180000007    
   8.22724152       4.57292986      0.190000013    
   8.66025448       4.80380058      0.200000018    
   9.09326744       5.03368998      0.210000023    
   9.52628040       5.26259899      0.220000029    
   9.95929337       5.49052620      0.230000034    
   10.3923063       5.71747303      0.240000039    
   10.8253183       5.94343853      0.250000030    
   11.2583313       6.16842222      0.260000020    
   11.6913433       6.39242601      0.270000011    
   12.1243553       6.61544800      0.280000001    
   12.5573683       6.83748960      0.289999992    
   12.9903803       7.05854940      0.299999982    
   13.4233923       7.27862930      0.309999973    
   13.8564043       7.49772739      0.319999963    
   14.2894173       7.71584463      0.329999954    
   14.7224293       7.93298101      0.339999944    
   15.1554413       8.14913559      0.349999934    
   15.5884542       8.36431026      0.359999925    
   16.0214653       8.57850361      0.369999915    
   16.4544792       8.79171658      0.379999906    
   16.8874912       9.00394726      0.389999896    
   17.3205032       9.21519756      0.399999887    
   17.7535152       9.42546749      0.409999877    
   18.1865273       9.63475609      0.419999868    
   18.6195393       9.84306240      0.429999858    
   19.0525513       10.0503883      0.439999849    
   19.4855652       10.2567339      0.449999839    
   19.9185772       10.4620991      0.459999830    
   20.3515892       10.6664820      0.469999820    
   20.7846012       10.8698845      0.479999810    
   21.2176132       11.0723057      0.489999801    
   21.6506252       11.2737465      0.499999791    
   22.0836391       11.4742060      0.509999812    
   22.5166512       11.6736841      0.519999802    
   22.9496632       11.8721819      0.529999793    
   23.3826771       12.0696974      0.539999783    
   23.8156891       12.2662334      0.549999774    
   24.2487011       12.4617872      0.559999764    
   24.6817131       12.6563606      0.569999754    
   25.1147251       12.8499527      0.579999745    
   25.5477371       13.0425644      0.589999735    
   25.9807491       13.2341948      0.599999726    
   26.4137630       13.4248447      0.609999716    
   26.8467751       13.6145124      0.619999707    
   27.2797871       13.8031998      0.629999697    
   27.7127991       13.9909058      0.639999688    
   28.1458111       14.1776314      0.649999678    
   28.5788231       14.3633766      0.659999669    
   29.0118351       14.5481396      0.669999659    
   29.4448490       14.7319202      0.679999650    
   29.8778610       14.9147224      0.689999640    
   30.3108730       15.0965424      0.699999630    
   30.7438850       15.2773829      0.709999621    
   31.1768970       15.4572411      0.719999611    
   31.6099091       15.6361189      0.729999602    
   32.0429230       15.8140154      0.739999592    
   32.4759331       15.9909306      0.749999583    
   32.9089470       16.1668644      0.759999573    
   33.3419571       16.3418179      0.769999564    
   33.7749710       16.5157890      0.779999554    
   34.2079849       16.6887817      0.789999545    
   34.6409950       16.8607922      0.799999535    
   35.0740089       17.0318222      0.809999526    
   35.5070190       17.2018700      0.819999516    
   35.9400330       17.3709373      0.829999506    
   36.3730431       17.5390224      0.839999497    
   36.8060570       17.7061291      0.849999487    
   37.2390709       17.8722534      0.859999478    
   37.6720810       18.0373955      0.869999468    
   38.1050949       18.2015591      0.879999459    
   38.5381050       18.3647404      0.889999449    
   38.9711189       18.5269413      0.899999440    
   39.4041290       18.6881618      0.909999430    
   39.8371429       18.8483982      0.919999421    
   40.2701569       19.0076561      0.929999411    
   40.7031670       19.1659317      0.939999402    
   41.1361809       19.3232269      0.949999392    
   41.5691910       19.4795418      0.959999382    
   42.0022049       19.6348763      0.969999373    
   42.4352150       19.7892284      0.979999363    
   42.8682289       19.9426003      0.989999354    
   43.3012428       20.0949898      0.999999344    
   43.7342567       20.2463989       1.00999939    
   44.1672668       20.3968277       1.01999938    
   44.6002808       20.5462761       1.02999938    
   45.0332947       20.6947422       1.03999937    
   45.4663048       20.8422279       1.04999936    
   45.8993187       20.9887314       1.05999935    
   46.3323288       21.1342545       1.06999934    
   46.7653427       21.2787971       1.07999933    
   47.1983528       21.4223595       1.08999932    
   47.6313667       21.5649395       1.09999931    
   48.0643806       21.7065392       1.10999930    
   48.4973907       21.8471584       1.11999929    
   48.9304047       21.9867954       1.12999928    
   49.3634148       22.1254501       1.13999927    
   49.7964287       22.2631264       1.14999926    
   50.2294388       22.3998222       1.15999925    
   50.6624527       22.5355358       1.16999924    
   51.0954666       22.6702671       1.17999923    
   51.5284767       22.8040199       1.18999922    
   51.9614906       22.9367905       1.19999921    
   52.3945007       23.0685806       1.20999920    
   52.8275146       23.1993866       1.21999919    
   53.2605247       23.3292141       1.22999918    
   53.6935387       23.4580612       1.23999918    
   54.1265526       23.5859261       1.24999917    
   54.5595627       23.7128105       1.25999916    
   54.9925766       23.8387146       1.26999915    
   55.4255867       23.9636383       1.27999914    
   55.8586006       24.0875778       1.28999913    
   56.2916107       24.2105370       1.29999912    
   56.7246246       24.3325176       1.30999911    
   57.1576385       24.4535160       1.31999910    
   57.5906487       24.5735340       1.32999909    
   58.0236626       24.6925697       1.33999908    
   58.4566727       24.8106270       1.34999907    
   58.8896866       24.9277020       1.35999906    
   59.3226967       25.0437946       1.36999905    
   59.7557106       25.1589088       1.37999904    
   60.1887245       25.2730408       1.38999903    
   60.6217346       25.3861904       1.39999902    
   61.0547485       25.4983597       1.40999901    
   61.4877586       25.6095448       1.41999900    
   61.9207726       25.7197533       1.42999899    
   62.3537827       25.8289795       1.43999898    
   62.7867966       25.9372253       1.44999897    
   63.2198105       26.0444908       1.45999897    
   63.6528206       26.1507721       1.46999896    
   64.0858307       26.2560768       1.47999895    
   64.5188446       26.3603973       1.48999894    
   64.9518585       26.4637394       1.49999893    
   65.3848724       26.5660973       1.50999892    
   65.8178787       26.6674767       1.51999891    
   66.2508926       26.7678757       1.52999890    
   66.6839066       26.8672905       1.53999889    
   67.1169205       26.9657269       1.54999888    
   67.5499344       27.0631828       1.55999887    
   67.9829407       27.1596565       1.56999886    
   68.4159546       27.2551460       1.57999885    
   68.8489685       27.3496571       1.58999884    
   69.2819824       27.4431877       1.59999883    
   69.7149963       27.5357361       1.60999882    
   70.1480026       27.6273060       1.61999881    
   70.5810165       27.7178936       1.62999880    
   71.0140305       27.8075008       1.63999879    
   71.4470444       27.8961258       1.64999878    
   71.8800507       27.9837723       1.65999877    
   72.3130646       28.0704346       1.66999876    
   72.7460785       28.1561165       1.67999876    
   73.1790924       28.2408199       1.68999875    
   73.6121063       28.3245392       1.69999874    
   74.0451126       28.4072800       1.70999873    
   74.4781265       28.4890385       1.71999872    
   74.9111404       28.5698166       1.72999871    
   75.3441544       28.6496086       1.73999870    
   75.7771683       28.7284241       1.74999869    
   76.2101746       28.8062611       1.75999868    
   76.6431885       28.8831139       1.76999867    
   77.0762024       28.9589863       1.77999866    
   77.5092163       29.0338783       1.78999865    
   77.9422226       29.1077881       1.79999864    
   78.3752365       29.1807175       1.80999863    
   78.8082504       29.2526684       1.81999862    
   79.2412643       29.3236351       1.82999861    
   79.6742783       29.3936234       1.83999860    
   80.1072845       29.4626274       1.84999859    
   80.5402985       29.5306511       1.85999858    
   80.9733124       29.5976963       1.86999857    
   81.4063263       29.6637592       1.87999856    
   81.8393402       29.7288418       1.88999856    
   82.2723465       29.7929382       1.89999855    
   82.7053604       29.8560581       1.90999854    
   83.1383743       29.9181976       1.91999853    
   83.5713882       29.9793549       1.92999852    
   84.0043945       30.0395317       1.93999851    
   84.4374084       30.0987282       1.94999850    
   84.8704224       30.1569405       1.95999849    
   85.3034363       30.2141762       1.96999848    
   85.7364502       30.2704277       1.97999847    
   86.1694565       30.3257008       1.98999846    
   86.6024704       30.3799915       1.99999845    
   87.0354919       30.4333038       2.00999856    
   87.4684982       30.4856281       2.01999855    
   87.9015121       30.5369759       2.02999854    
   88.3345261       30.5873432       2.03999853    
   88.7675400       30.6367283       2.04999852    
   89.2005539       30.6851330       2.05999851    
   89.6335602       30.7325573       2.06999850    
   90.0665741       30.7790012       2.07999849    
   90.4995880       30.8244610       2.08999848    
   90.9326019       30.8689423       2.09999847    
   91.3656158       30.9124432       2.10999846    
   91.7986221       30.9549618       2.11999846    
   92.2316360       30.9964981       2.12999845    
   92.6646500       31.0370560       2.13999844    
   93.0976639       31.0766315       2.14999843    
   93.5306702       31.1152267       2.15999842    
   93.9636841       31.1528397       2.16999841    
   94.3966980       31.1894722       2.17999840    
   94.8297119       31.2251205       2.18999839    
   95.2627258       31.2597923       2.19999838    
   95.6957321       31.2934818       2.20999837    
   96.1287460       31.3261909       2.21999836    
   96.5617599       31.3579178       2.22999835    
   96.9947739       31.3886662       2.23999834    
   97.4277878       31.4184303       2.24999833    
   97.8607941       31.4472179       2.25999832    
   98.2938080       31.4750195       2.26999831    
   98.7268219       31.5018425       2.27999830    
   99.1598358       31.5276852       2.28999829    
   99.5928421       31.5525455       2.29999828    
   100.025856       31.5764256       2.30999827    
   100.458870       31.5993252       2.31999826    
   100.891884       31.6212406       2.32999825    
   101.324898       31.6421757       2.33999825    
   101.757904       31.6621304       2.34999824    
   102.190918       31.6811066       2.35999823    
   102.623932       31.6991005       2.36999822    
   103.056946       31.7161121       2.37999821    
   103.489960       31.7321453       2.38999820    
   103.922966       31.7471962       2.39999819    
   104.355980       31.7612667       2.40999818    
   104.788994       31.7743549       2.41999817    
   105.222008       31.7864609       2.42999816    
   105.655014       31.7975903       2.43999815    
   106.088028       31.8077354       2.44999814    
   106.521042       31.8168983       2.45999813    
   106.954056       31.8250847       2.46999812    
   107.387070       31.8322868       2.47999811    
   107.820076       31.8385105       2.48999810    
   108.253090       31.8437500       2.49999809    
   108.686104       31.8480053       2.50999808    
   109.119118       31.8512859       2.51999807    
   109.552132       31.8535824       2.52999806    
   109.985138       31.8549004       2.53999805    
   110.418152       31.8552361       2.54999804    
   110.851166       31.8545876       2.55999804    
   111.284180       31.8529701       2.56999803    
   111.717186       31.8503609       2.57999802    
   112.150200       31.8467674       2.58999801    
   112.583214       31.8421974       2.59999800    
   113.016228       31.8366470       2.60999799    
   113.449242       31.8301163       2.61999798    
   113.882248       31.8226013       2.62999797    
   114.315262       31.8141098       2.63999796    
   114.748276       31.8046341       2.64999795    
   115.181290       31.7941818       2.65999794    
   115.614304       31.7827454       2.66999793    
   116.047310       31.7703285       2.67999792    
   116.480324       31.7569313       2.68999791    
   116.913338       31.7425499       2.69999790    
   117.346352       31.7271881       2.70999789    
   117.779358       31.7108498       2.71999788    
   118.212372       31.6935272       2.72999787    
   118.645386       31.6752243       2.73999786    
   119.078400       31.6559410       2.74999785    
   119.511414       31.6356735       2.75999784    
   119.944420       31.6144295       2.76999784    
   120.377434       31.5922012       2.77999783    
   120.810448       31.5689926       2.78999782    
   121.243462       31.5448036       2.79999781    
   121.676476       31.5196342       2.80999780    
   122.109482       31.4934845       2.81999779    
   122.542496       31.4663506       2.82999778    
   122.975510       31.4382362       2.83999777    
   123.408524       31.4091454       2.84999776    
   123.841530       31.3790703       2.85999775    
   124.274544       31.3480148       2.86999774    
   124.707558       31.3159752       2.87999773    
   125.140572       31.2829590       2.88999772    
   125.573586       31.2489510       2.89999771    
   126.006592       31.2139702       2.90999770    
   126.439606       31.1780128       2.91999769    
   126.872620       31.1410675       2.92999768    
   127.305634       31.1031456       2.93999767    
   127.738647       31.0642433       2.94999766    
   128.171661       31.0243568       2.95999765    
   128.604675       30.9834938       2.96999764    
   129.037674       30.9416428       2.97999763    
   129.470688       30.8988152       2.98999763    
   129.903702       30.8550072       2.99999762    
   130.336716       30.8102150       3.00999761    
   130.769730       30.7644463       3.01999760    
   131.202744       30.7176933       3.02999759    
   131.635757       30.6699600       3.03999758    
   132.068771       30.6212463       3.04999757    
   132.501785       30.5715523       3.05999756    
   132.934784       30.5208778       3.06999755    
   133.367798       30.4692192       3.07999754    
   133.800812       30.4165802       3.08999753    
   134.233826       30.3629646       3.09999752    
   134.666840       30.3083611       3.10999751    
   135.099854       30.2527809       3.11999750    
   135.532867       30.1962204       3.12999749    
   135.965881       30.1386757       3.13999748    
   136.398895       30.0801544       3.14999747    
   136.831909       30.0206490       3.15999746    
   137.264908       29.9601593       3.16999745    
   137.697922       29.8986969       3.17999744    
   138.130936       29.8362465       3.18999743    
   138.563950       29.7728195       3.19999743    
   138.996964       29.7084084       3.20999742    
   139.429977       29.6430168       3.21999741    
   139.862991       29.5766373       3.22999740    
   140.296005       29.5092850       3.23999739    
   140.729019       29.4409523       3.24999738    
   141.162018       29.3716354       3.25999737    
   141.595032       29.3013420       3.26999736    
   142.028046       29.2300606       3.27999735    
   142.461060       29.1578026       3.28999734    
   142.894073       29.0845680       3.29999733    
   143.327087       29.0103416       3.30999732    
   143.760101       28.9351425       3.31999731    
   144.193115       28.8589630       3.32999730    
   144.626129       28.7818031       3.33999729    
   145.059128       28.7036552       3.34999728    
   145.492142       28.6245308       3.35999727    
   145.925156       28.5444260       3.36999726    
   146.358170       28.4633369       3.37999725    
   146.791183       28.3812714       3.38999724    
   147.224197       28.2982216       3.39999723    
   147.657211       28.2141876       3.40999722    
   148.090225       28.1291809       3.41999722    
   148.523239       28.0431900       3.42999721    
   148.956253       27.9562187       3.43999720    
   149.389252       27.8682594       3.44999719    
   149.822266       27.7793274       3.45999718    
   150.255280       27.6894150       3.46999717    
   150.688293       27.5985107       3.47999716    
   151.121307       27.5066376       3.48999715    
   151.554321       27.4137802       3.49999714    
   151.987335       27.3199348       3.50999713    
   152.420349       27.2251167       3.51999712    
   152.853363       27.1293144       3.52999711    
   153.286362       27.0325279       3.53999710    
   153.719376       26.9347572       3.54999709    
   154.152390       26.8360138       3.55999708    
   154.585403       26.7362900       3.56999707    
   155.018417       26.6355820       3.57999706    
   155.451431       26.5338936       3.58999705    
   155.884445       26.4312286       3.59999704    
   156.317459       26.3275719       3.60999703    
   156.750473       26.2229462       3.61999702    
   157.183472       26.1173325       3.62999701    
   157.616486       26.0107346       3.63999701    
   158.049500       25.9031677       3.64999700    
   158.482513       25.7946091       3.65999699    
   158.915527       25.6850815       3.66999698    
   159.348541       25.5745544       3.67999697    
   159.781555       25.4630585       3.68999696    
   160.214569       25.3505859       3.69999695    
   160.647583       25.2371216       3.70999694    
   161.080597       25.1226807       3.71999693    
   161.513596       25.0072632       3.72999692    
   161.946609       24.8908539       3.73999691    
   162.379623       24.7734680       3.74999690    
   162.812637       24.6551056       3.75999689    
   163.245651       24.5357666       3.76999688    
   163.678665       24.4154358       3.77999687    
   164.111679       24.2941284       3.78999686    
   164.544693       24.1718369       3.79999685    
   164.977707       24.0485687       3.80999684    
   165.410706       23.9243164       3.81999683    
   165.843719       23.7990875       3.82999682    
   166.276733       23.6728668       3.83999681    
   166.709747       23.5456772       3.84999681    
   167.142761       23.4175034       3.85999680    
   167.575775       23.2883453       3.86999679    
   168.008789       23.1582031       3.87999678    
   168.441803       23.0270844       3.88999677    
   168.874817       22.8949890       3.89999676    
   169.307816       22.7619019       3.90999675    
   169.740829       22.6278458       3.91999674    
   170.173843       22.4928055       3.92999673    
   170.606857       22.3567810       3.93999672    
   171.039871       22.2197800       3.94999671    
   171.472885       22.0817947       3.95999670    
   171.905899       21.9428253       3.96999669    
   172.338913       21.8028793       3.97999668    
   172.771927       21.6619568       3.98999667    
   173.204941       21.5200500       3.99999666    
   173.637955       21.3771515       4.00999689    
   174.070984       21.2332840       4.01999712    
   174.503998       21.0884171       4.02999735    
   174.937027       20.9425812       4.03999758    
   175.370041       20.7957687       4.04999781    
   175.803070       20.6479721       4.05999804    
   176.236099       20.4991837       4.06999826    
   176.669113       20.3494263       4.07999849    
   177.102142       20.1986847       4.08999872    
   177.535156       20.0469589       4.09999895    
   177.968185       19.8942566       4.10999918    
   178.401199       19.7405777       4.11999941    
   178.834229       19.5859146       4.12999964    
   179.267258       19.4302673       4.13999987    
   179.700272       19.2736282       4.15000010    
   180.133301       19.1160202       4.16000032    
   180.566315       18.9574356       4.17000055    
   180.999344       18.7978668       4.18000078    
   181.432358       18.6373062       4.19000101    
   181.865387       18.4757767       4.20000124    
   182.298401       18.3132629       4.21000147    
   182.731430       18.1497650       4.22000170    
   183.164459       17.9852905       4.23000193    
   183.597473       17.8198318       4.24000216    
   184.030502       17.6533966       4.25000238    
   184.463516       17.4859772       4.26000261    
   184.896545       17.3175735       4.27000284    
   185.329559       17.1481934       4.28000307    
   185.762589       16.9778290       4.29000330    
   186.195618       16.8064880       4.30000353    
   186.628632       16.6341553       4.31000376    
   187.061661       16.4608536       4.32000399    
   187.494675       16.2865677       4.33000422    
   187.927704       16.1112976       4.34000444    
   188.360718       15.9350510       4.35000467    
   188.793747       15.7578201       4.36000490    
   189.226776       15.5796127       4.37000513    
   189.659790       15.4004211       4.38000536    
   190.092819       15.2202454       4.39000559    
   190.525833       15.0390930       4.40000582    
   190.958862       14.8569565       4.41000605    
   191.391876       14.6738434       4.42000628    
   191.824905       14.4897385       4.43000650    
   192.257935       14.3046570       4.44000673    
   192.690948       14.1185989       4.45000696    
   193.123978       13.9315643       4.46000719    
   193.556992       13.7435455       4.47000742    
   193.990021       13.5545425       4.48000765    
   194.423035       13.3645630       4.49000788    
   194.856064       13.1735992       4.50000811    
   195.289093       12.9816437       4.51000834    
   195.722107       12.7887192       4.52000856    
   196.155136       12.5948105       4.53000879    
   196.588150       12.3999252       4.54000902    
   197.021179       12.2040482       4.55000925    
   197.454193       12.0071945       4.56000948    
   197.887222       11.8093643       4.57000971    
   198.320251       11.6105576       4.58000994    
   198.753265       11.4107666       4.59001017    
   199.186295       11.2099915       4.60001040    
   199.619308       11.0082321       4.61001062    
   200.052338       10.8054962       4.62001085    
   200.485352       10.6017761       4.63001108    
   200.918381       10.3970718       4.64001131    
   201.351410       10.1913986       4.65001154    
   201.784424       9.98473358       4.66001177    
   202.217453       9.77708435       4.67001200    
   202.650467       9.56846619       4.68001223    
   203.083496       9.35886383       4.69001245    
   203.516510       9.14827728       4.70001268    
   203.949539       8.93671417       4.71001291    
   204.382568       8.72416687       4.72001314    
   204.815582       8.51063538       4.73001337    
   205.248611       8.29612732       4.74001360    
   205.681625       8.08063507       4.75001383    
   206.114655       7.86415863       4.76001406    
   206.547668       7.64671326       4.77001429    
   206.980698       7.42827606       4.78001451    
   207.413727       7.20885468       4.79001474    
   207.846741       6.98846436       4.80001497    
   208.279770       6.76708221       4.81001520    
   208.712784       6.54473114       4.82001543    
   209.145813       6.32138824       4.83001566    
   209.578827       6.09707642       4.84001589    
   210.011856       5.87177277       4.85001612    
   210.444885       5.64549255       4.86001635    
   210.877899       5.41822052       4.87001657    
   211.310928       5.18997955       4.88001680    
   211.743942       4.96075439       4.89001703    
   212.176971       4.73054504       4.90001726    
   212.609985       4.49935150       4.91001749    
   213.043015       4.26718903       4.92001772    
   213.476028       4.03404236       4.93001795    
   213.909058       3.79991150       4.94001818    
   214.342087       3.56480408       4.95001841    
   214.775101       3.32871246       4.96001863    
   215.208130       3.09163666       4.97001886    
   215.641144       2.85358429       4.98001909    
   216.074173       2.61454010       4.99001932    
   216.507187       2.37452698       5.00001955    
   216.940216       2.13352966       5.01001978    
   217.373245       1.89154816       5.02002001    
   217.806259       1.64858246       5.03002024    
   218.239288       1.40464020       5.04002047    
   218.672302       1.15972137       5.05002069    
   219.105331      0.913818359       5.06002092    
   219.538345      0.666938782       5.07002115    
   219.971375      0.419075012       5.08002138    
   220.404404      0.170227051       5.09002161    
   220.837418      -7.95974731E-02   5.10002184    
