    0.00000    0.00000
    0.21627    0.12437
    0.64740    0.36936
    1.29055    0.72744
    2.14149    1.18734
    3.19455    1.73401
    4.44266    2.34866
    5.87734    3.00873
    7.48868    3.68790
    9.26536    4.35610
   11.19466    4.97948
   13.26242    5.52045
   15.45310    5.93765
   17.74970    6.18596
   20.13385    6.21652
   22.58574    5.97668
   25.08414    5.41005
   27.60644    4.45647
   30.12857    3.05202
   32.62507    1.12904
   35.06908   -1.38391
